movie_id,title,year,studio,genres,runtime_minutes,total_gross,averagerating,popularity
tt2980516,the theory of everything,2014,Focus,"Biography,Drama,Romance",123.0,123700000,7.7,13.866
tt1821658,the nut job,2014,ORF,"Adventure,Animation,Comedy",85.0,120900000,5.7,10.501
tt1921064,pompeii,2014,TriS,"Action,Adventure,Drama",105.0,117800000,5.5,25.215
tt2975578,the purge: anarchy,2014,Uni.,"Action,Horror,Sci-Fi",103.0,112000000,6.5,28.424
tt0787474,the boxtrolls,2014,Focus,"Adventure,Animation,Comedy",96.0,109200000,6.8,11.219
tt2170439,horrible bosses 2,2014,WB,"Comedy,Crime",108.0,107600000,6.3,18.421
tt1204977,ouija,2014,Uni.,"Horror,Mystery,Thriller",89.0,103600000,4.5,15.389
tt2209764,transcendence,2014,WB,"Action,Drama,Sci-Fi",119.0,103000000,6.3,0.6
tt2209764,transcendence,2014,WB,"Action,Drama,Sci-Fi",119.0,103000000,6.3,11.035
tt1698641,"alexander and the terrible, horrible, no good, very bad day",2014,BV,"Comedy,Family",81.0,101400000,6.2,6.783
tt1929263,heaven is for real,2014,TriS,"Biography,Drama,Family",99.0,101300000,5.8,9.718
tt2103254,tammy,2014,WB (NL),"Comedy,Romance",97.0,100500000,4.9,10.979
tt2473682,paranormal activity: the marked ones,2014,Par.,"Horror,Mystery,Thriller",84.0,90900000,5.0,9.446
tt2980648,the hundred-foot journey,2014,BV,"Comedy,Drama",122.0,88800000,7.3,8.26
tt2911666,john wick,2014,LG/S,"Action,Crime,Thriller",101.0,88700000,7.4,78.123
tt2377322,deliver us from evil,2014,SGem,"Horror,Mystery,Thriller",118.0,88000000,6.2,11.283
tt2557490,a million ways to die in the west,2014,Uni.,"Comedy,Western",116.0,87200000,6.1,10.816
tt2626350,step up all in,2014,LG/S,"Drama,Music,Romance",112.0,86200000,6.0,11.766
tt1872194,the judge,2014,WB,"Crime,Drama",141.0,84400000,7.4,16.464
tt1872194,the judge,2014,WB,"Crime,Drama",141.0,84400000,7.4,0.6
tt2281587,muppets most wanted,2014,BV,"Adventure,Comedy,Crime",107.0,80400000,6.4,9.118
tt1355630,if i stay,2014,WB (NL),"Drama,Fantasy,Music",107.0,78900000,6.8,12.047
tt1418377,"i, frankenstein",2014,LGF,"Action,Fantasy,Horror",92.0,71200000,5.1,12.7
tt2239832,think like a man too,2014,SGem,"Comedy,Romance",106.0,70200000,5.8,8.25
tt1430612,brick mansions,2014,Rela.,"Action,Crime",90.0,68900000,5.7,9.194
tt3210686,son of god,2014,Fox,"Biography,Drama,History",138.0,67800000,5.8,8.289
tt1742044,jersey boys,2014,WB,"Biography,Drama,Music",134.0,67600000,6.8,6.933
tt0435651,the giver,2014,Wein.,"Drama,Romance,Sci-Fi",97.0,67000000,6.5,8.687
tt1020072,selma,2014,Par.,"Biography,Drama,History",128.0,66800000,7.5,9.541
tt2528814,god's not dead,2014,Free,Drama,113.0,64700000,4.8,8.327
tt1043726,the legend of hercules,2014,LG/S,"Action,Adventure,Fantasy",99.0,61200000,4.2,13.754
tt2978462,dolphin tale 2,2014,WB,"Drama,Family",107.0,57800000,6.4,7.403
tt2170593,st. vincent,2014,Wein.,"Comedy,Drama",102.0,54800000,7.3,16.379
tt0365907,a walk among the tombstones,2014,Uni.,"Action,Crime,Drama",114.0,53200000,6.5,19.373
tt2172934,3 days to kill,2014,Rela.,"Action,Drama,Thriller",117.0,52600000,6.2,11.011
tt2870756,magic in the moonlight,2014,SPC,"Comedy,Romance",97.0,51000000,6.6,7.695
tt2582802,whiplash,2014,SPC,"Drama,Music",106.0,49000000,8.5,6.298
tt2582802,whiplash,2014,SPC,"Drama,Music",106.0,49000000,8.5,28.784
tt2883512,chef,2014,ORF,"Adventure,Comedy,Drama",114.0,45900000,7.3,15.723
tt2183034,earth to echo,2014,Rela.,"Adventure,Family,Sci-Fi",91.0,45300000,5.8,7.189
tt1065073,boyhood,2014,IFC,Drama,165.0,44500000,7.9,11.141
tt2905838,bang bang,2014,FIP,"Action,Adventure,Comedy",153.0,42000000,5.5,0.905
tt1371150,this is where i leave you,2014,WB,"Comedy,Drama",103.0,41300000,6.6,9.681
tt1800246,that awkward moment,2014,Focus,"Comedy,Romance",94.0,40500000,6.2,8.649
tt2039393,the gambler,2014,Par.,"Crime,Drama,Thriller",111.0,39300000,6.0,8.807
tt1647668,million dollar arm,2014,BV,"Biography,Drama,Sport",124.0,39300000,7.0,7.771
tt2872718,nightcrawler,2014,ORF,"Crime,Drama,Thriller",117.0,38700000,7.9,25.597
tt2752758,devil's due,2014,Fox,"Horror,Mystery,Thriller",89.0,36900000,4.1,5.893
tt1972571,a most wanted man,2014,RAtt.,"Crime,Drama,Thriller",122.0,36200000,6.8,10.267
tt1972779,the best of me,2014,Rela.,"Drama,Romance",118.0,36000000,6.7,8.622
tt2473602,get on up,2014,Uni.,"Biography,Drama,Music",139.0,33400000,6.9,6.288
tt2402157,the november man,2014,Rela.,"Action,Crime,Thriller",108.0,32500000,6.3,17.747
tt1837709,winter's tale,2014,WB,"Drama,Fantasy,Mystery",118.0,31100000,6.2,6.224
tt2223990,draft day,2014,LG/S,"Drama,Sport",110.0,29420000,6.8,10.581
tt1126590,big eyes,2014,Wein.,"Biography,Crime,Drama",106.0,29300000,7.0,12.017
tt2784678,top five,2014,Par.,"Comedy,Romance",102.0,26100000,6.4,6.322
tt2465146,and so it goes,2014,CE,"Comedy,Drama,Romance",94.0,25400000,5.8,8.235
tt2828996,a haunted house 2,2014,ORF,"Comedy,Fantasy",86.0,23900000,4.7,6.948
tt2473794,mr. turner,2014,SPC,"Biography,Drama,History",150.0,22200000,6.8,7.884
tt2458776,bears,2014,BV,Documentary,78.0,21300000,7.4,7.658
tt2707858,yves saint laurent,2014,Wein.,"Biography,Drama",106.0,21024000,6.2,6.776
tt1600196,the drop,2014,FoxS,"Crime,Drama",106.0,18600000,7.1,14.795
tt2235779,the quiet ones,2014,LGF,"Horror,Mystery,Thriller",98.0,17800000,5.1,7.814
tt2234003,calvary,2014,FoxS,Drama,102.0,16900000,7.4,9.467
tt2799166,the pyramid,2014,Fox,"Action,Adventure,Horror",89.0,16900000,4.6,11.732
tt1726592,before i go to sleep,2014,CE,"Drama,Horror,Mystery",92.0,15400000,6.3,16.07
tt1686821,vampire academy,2014,Wein.,"Action,Comedy,Drama",104.0,15400000,5.5,10.934
tt1791528,inherent vice,2014,WB,"Comedy,Crime,Drama",148.0,14700000,6.7,14.244
tt1791528,inherent vice,2014,WB,"Comedy,Crime,Drama",148.0,14700000,6.7,14.244
tt1976000,the two faces of january,2014,Magn.,"Romance,Thriller",96.0,13507000,6.2,7.54
tt2937898,a most violent year,2014,A24,"Crime,Drama,Thriller",125.0,12000000,7.0,12.271
tt2937898,a most violent year,2014,A24,"Crime,Drama,Thriller",125.0,12000000,7.0,12.271
tt2321549,the babadook,2014,IFC,"Drama,Horror",94.0,10264000,6.8,11.502
tt3142688,finding fanny,2014,FIP,"Adventure,Comedy,Drama",102.0,7716000,5.8,1.994
tt0458413,a long way down,2014,Magn.,"Comedy,Drama",96.0,7213300,6.4,6.762
tt2737050,"two days, one night",2014,IFC,Drama,95.0,6800000,7.3,10.445
tt2967006,the trip to italy,2014,IFC,"Comedy,Drama",108.0,5900000,6.6,6.062
tt2870708,wish i was here,2014,Focus,"Comedy,Drama",106.0,5500000,6.7,7.845
tt2771372,veronica mars,2014,WB,"Crime,Drama,Mystery",107.0,3495000,6.8,7.821
tt2345737,the rover,2014,A24,"Action,Crime,Drama",103.0,3200000,6.4,13.528
tt4044364,citizenfour,2014,RTWC,"Biography,Documentary,Thriller",114.0,3002000,8.1,11.334
tt4044364,citizenfour,2014,RTWC,"Biography,Documentary,Thriller",114.0,3002000,8.1,11.334
tt3179568,"men, women & children",2014,Par.,"Comedy,Drama",119.0,2206000,6.7,8.658
tt2920540,"20,000 days on earth",2014,Drft.,"Documentary,Drama,Music",97.0,2080000,7.5,6.125
tt2062622,postman pat: the movie,2014,Shout!,"Animation,Comedy,Family",88.0,1301500,4.6,3.74
tt1702014,the way he looks,2014,Strand,"Drama,Romance",96.0,1201000,7.9,8.256
tt0369610,jurassic world,2015,Uni.,"Action,Adventure,Sci-Fi",124.0,652301019,7.0,20.709
tt2820852,furious 7,2015,Uni.,"Action,Crime,Thriller",137.0,353001163,7.2,20.396
tt2395427,avengers: age of ultron,2015,BV,"Action,Adventure,Sci-Fi",141.0,1405400000,7.3,44.383
tt2293640,minions,2015,Uni.,"Adventure,Animation,Comedy",91.0,1159400000,6.4,9.338
tt2379713,spectre,2015,Sony,"Action,Adventure,Thriller",148.0,880700000,6.8,30.318
tt2379713,spectre,2015,Sony,"Action,Adventure,Thriller",148.0,880700000,6.8,30.318
tt2096673,inside out,2015,BV,"Adventure,Animation,Comedy",95.0,857600000,8.2,4.758
tt2096673,inside out,2015,BV,"Adventure,Animation,Comedy",95.0,857600000,8.2,24.797
tt2381249,mission: impossible - rogue nation,2015,Par.,"Action,Adventure,Thriller",131.0,682700000,7.4,20.177
tt1951266,the hunger games: mockingjay - part 2,2015,LGF,"Action,Adventure,Sci-Fi",137.0,653400000,6.6,19.487
tt1951266,the hunger games: mockingjay - part 2,2015,LGF,"Action,Adventure,Sci-Fi",137.0,653400000,6.6,19.487
tt3659388,the martian,2015,Fox,"Adventure,Drama,Sci-Fi",144.0,630100000,8.0,22.856
tt3659388,the martian,2015,Fox,"Adventure,Drama,Sci-Fi",144.0,630100000,8.0,22.856
tt2322441,fifty shades of grey,2015,Uni.,"Drama,Romance,Thriller",125.0,571000000,4.1,21.229
tt1663202,the revenant,2015,Fox,"Action,Adventure,Biography",156.0,532900000,8.0,19.41
tt1663202,the revenant,2015,Fox,"Action,Adventure,Biography",156.0,532900000,8.0,19.41
tt0478970,ant-man,2015,BV,"Action,Adventure,Comedy",117.0,519300000,7.3,32.715
tt2510894,hotel transylvania 2,2015,Sony,"Animation,Comedy,Family",89.0,474800000,6.7,16.553
tt2126355,san andreas,2015,WB (NL),"Action,Adventure,Drama",114.0,474000000,6.1,27.414
tt1392190,mad max: fury road,2015,WB,"Action,Adventure,Sci-Fi",120.0,378400000,8.1,28.099
tt1979388,the good dinosaur,2015,BV,"Adventure,Animation,Comedy",93.0,332200000,6.7,17.675
tt1979388,the good dinosaur,2015,BV,"Adventure,Animation,Comedy",93.0,332200000,6.7,17.675
tt2279373,the spongebob movie: sponge out of water,2015,Par.,"Adventure,Animation,Comedy",92.0,325200000,6.0,13.815
tt4046784,maze runner: the scorch trials,2015,Fox,"Action,Sci-Fi,Thriller",131.0,312300000,6.3,17.31
tt2848292,pitch perfect 2,2015,Uni.,"Comedy,Music",115.0,287500000,6.4,18.469
tt4242158,lost in hong kong,2015,WGUSA,"Action,Adventure,Comedy",114.0,256300000,5.4,2.978
tt2452042,the peanuts movie,2015,Fox,"Adventure,Animation,Comedy",88.0,246299999,7.1,11.344
tt2452042,the peanuts movie,2015,Fox,"Adventure,Animation,Comedy",88.0,246299999,7.1,11.344
tt2120120,pixels,2015,Sony,"Action,Comedy,Sci-Fi",105.0,244800000,5.6,2.172
tt2120120,pixels,2015,Sony,"Action,Comedy,Sci-Fi",105.0,244800000,5.6,23.029
tt1528854,daddy's home,2015,Par.,Comedy,96.0,242800000,6.2,1.4
tt1528854,daddy's home,2015,Par.,Comedy,96.0,242800000,6.2,14.847
tt3079380,spy,2015,Fox,"Action,Comedy,Crime",119.0,235600000,7.0,1.4
tt3079380,spy,2015,Fox,"Action,Comedy,Crime",119.0,235600000,7.0,12.54
tt2974918,alvin and the chipmunks: the road chip,2015,Fox,"Adventure,Animation,Comedy",92.0,234800000,5.1,14.973
tt2637276,ted 2,2015,Uni.,Comedy,115.0,216700000,6.3,17.684
tt1964418,tomorrowland,2015,BV,"Action,Adventure,Family",130.0,209100000,6.4,20.136
tt1398426,straight outta compton,2015,Uni.,"Biography,Drama,History",147.0,201600000,7.9,11.731
tt1398426,straight outta compton,2015,Uni.,"Biography,Drama,History",147.0,201600000,7.9,11.731
tt2361509,the intern,2015,WB,"Comedy,Drama",121.0,194600000,7.1,14.377
tt1617661,jupiter ascending,2015,WB,"Action,Adventure,Sci-Fi",127.0,184000000,5.3,24.058
tt3076658,creed,2015,WB (NL),"Drama,Sport",133.0,173600000,7.6,16.356
tt3076658,creed,2015,WB (NL),"Drama,Sport",133.0,173600000,7.6,16.356
tt1502712,fantastic four,2015,Fox,"Action,Adventure,Drama",100.0,168000000,4.3,16.36
tt3682448,bridge of spies,2015,BV,"Drama,History,Thriller",142.0,165500000,7.6,12.836
tt3682448,bridge of spies,2015,BV,"Drama,History,Thriller",142.0,165500000,7.6,12.836
tt3460252,the hateful eight,2015,Wein.,"Crime,Drama,Mystery",168.0,155700000,7.8,20.681
tt3460252,the hateful eight,2015,Wein.,"Crime,Drama,Mystery",168.0,155700000,7.8,20.681
tt1051904,goosebumps,2015,Sony,"Adventure,Comedy,Family",103.0,150200000,6.3,18.957
tt1051904,goosebumps,2015,Sony,"Adventure,Comedy,Family",103.0,150200000,6.3,18.957
tt1618442,the last witch hunter,2015,LG/S,"Action,Adventure,Fantasy",106.0,147000000,6.0,16.685
tt1618442,the last witch hunter,2015,LG/S,"Action,Adventure,Fantasy",106.0,147000000,6.0,16.685
tt3152624,trainwreck,2015,Uni.,"Comedy,Drama,Romance",125.0,140800000,6.2,18.423
tt4701702,mr. six,2015,CL,"Action,Drama",134.0,139200000,7.1,5.131
tt1596363,the big short,2015,Par.,"Biography,Comedy,Drama",130.0,133500000,7.8,14.327
tt3332064,pan,2015,WB,"Adventure,Comedy,Family",111.0,128400000,5.8,13.054
tt2909116,wolf totem,2015,Sony,"Adventure,Drama",121.0,125811000,6.7,8.988
tt2268016,magic mike xxl,2015,WB,"Comedy,Drama,Music",115.0,122500000,5.6,8.681
tt3672840,dragon blade,2015,LGP,"Action,Adventure,Drama",127.0,121574100,6.0,7.486
tt2561572,get hard,2015,WB,"Comedy,Crime",100.0,111800000,6.0,12.129
tt1638355,the man from u.n.c.l.e.,2015,WB,"Action,Adventure,Comedy",116.0,109800000,7.3,18.956
tt3450650,paul blart: mall cop 2,2015,Sony,"Action,Comedy,Crime",94.0,107600000,4.4,15.941
tt2872750,shaun the sheep movie,2015,LGF,"Adventure,Animation,Comedy",85.0,106200000,7.4,12.555
tt1850457,sisters,2015,Uni.,Comedy,118.0,105000000,6.0,10.993
tt1524930,vacation,2015,WB (NL),"Adventure,Comedy",99.0,104900000,6.1,0.6
tt1524930,vacation,2015,WB (NL),"Adventure,Comedy",99.0,104900000,6.1,14.227
tt1823672,chappie,2015,Sony,"Action,Crime,Drama",120.0,102100000,6.8,24.52
tt2446980,joy,2015,Fox,Drama,124.0,101200000,6.6,10.305
tt1355683,black mass,2015,WB,"Biography,Crime,Drama",123.0,99800000,6.9,14.646
tt1355683,black mass,2015,WB,"Biography,Crime,Drama",123.0,99800000,6.9,0.959
tt3567288,the visit,2015,Uni.,"Horror,Mystery,Thriller",94.0,98400000,6.2,10.196
tt3567288,the visit,2015,Uni.,"Horror,Mystery,Thriller",94.0,98400000,6.2,0.631
tt1895587,spotlight,2015,ORF,"Crime,Drama",129.0,98300000,8.1,16.354
tt1895587,spotlight,2015,ORF,"Crime,Drama",129.0,98300000,8.1,16.354
tt1895587,spotlight,2015,ORF,"Crime,Drama",129.0,98300000,8.1,0.6
tt7785302,spotlight,2015,ORF,Drama,99.0,98300000,8.0,16.354
tt7785302,spotlight,2015,ORF,Drama,99.0,98300000,8.0,16.354
tt7785302,spotlight,2015,ORF,Drama,99.0,98300000,8.0,0.6
tt1390411,in the heart of the sea,2015,WB,"Action,Adventure,Biography",122.0,93900000,6.9,14.33
tt1390411,in the heart of the sea,2015,WB,"Action,Adventure,Biography",122.0,93900000,6.9,14.33
tt1798684,southpaw,2015,Wein.,"Drama,Sport",124.0,91900000,7.4,25.305
tt2555736,the second best exotic marigold hotel,2015,FoxS,"Comedy,Drama",122.0,86000000,6.6,7.731
tt3622592,paper towns,2015,Fox,"Comedy,Drama,Mystery",109.0,85500000,6.3,11.564
tt3397884,sicario,2015,LGF,"Action,Crime,Drama",121.0,84900000,7.6,20.468
tt3397884,sicario,2015,LGF,"Action,Crime,Drama",121.0,84900000,7.6,20.468
tt2679042,hitman: agent 47,2015,Fox,"Action,Adventure,Crime",96.0,82400000,5.7,14.082
tt0884732,the wedding ringer,2015,SGem,Comedy,101.0,79800000,6.7,15.876
tt2473510,paranormal activity: the ghost dimension,2015,Par.,"Horror,Mystery,Thriller",88.0,78900000,4.6,8.157
tt2554274,crimson peak,2015,Uni.,"Drama,Fantasy,Horror",119.0,74700000,6.5,9.897
tt2554274,crimson peak,2015,Uni.,"Drama,Fantasy,Horror",119.0,74700000,6.5,9.897
tt2938956,the transporter refueled,2015,EC,"Action,Adventure,Crime",96.0,72600000,5.2,13.428
tt2199571,run all night,2015,WB,"Action,Drama,Thriller",114.0,71700000,6.6,17.592
tt1655441,the age of adaline,2015,LGF,"Drama,Fantasy,Romance",112.0,65600000,7.2,8.559
tt0810819,the danish girl,2015,Focus,"Biography,Drama,Romance",119.0,64200000,7.1,12.082
tt0810819,the danish girl,2015,Focus,"Biography,Drama,Romance",119.0,64200000,7.1,12.082
tt2726560,the longest ride,2015,Fox,"Drama,Romance",123.0,62900000,7.1,11.168
tt2381111,brooklyn,2015,FoxS,"Drama,Romance",117.0,62100000,7.5,12.083
tt2381111,brooklyn,2015,FoxS,"Drama,Romance",117.0,62100000,7.5,0.916
tt3819668,dragon ball z: resurrection 'f',2015,FUN,"Action,Adventure,Animation",93.0,61800000,7.3,16.858
tt2404425,woman in gold,2015,Wein.,"Biography,Drama,History",109.0,61599999,7.3,7.76
tt3850590,krampus,2015,Uni.,"Comedy,Fantasy,Horror",98.0,61500000,6.2,9.417
tt2159988,the walk,2015,TriS,"Crime,Thriller",89.0,61100000,6.8,11.754
tt3488710,the walk,2015,TriS,"Adventure,Biography,Drama",123.0,61100000,7.3,11.754
tt3862750,the perfect guy,2015,SGem,"Crime,Drama,Horror",100.0,60200000,5.6,6.727
tt1781922,no escape,2015,Wein.,"Action,Thriller",103.0,54400000,6.8,19.005
tt2752772,sinister 2,2015,Focus,"Horror,Mystery,Thriller",97.0,52800000,5.3,9.916
tt3181822,the boy next door,2015,Uni.,"Horror,Thriller",91.0,52400000,4.7,0.6
tt3181822,the boy next door,2015,Uni.,"Horror,Thriller",91.0,52400000,4.7,7.062
tt3530002,the night before,2015,Sony,"Adventure,Comedy,Fantasy",101.0,52300000,6.4,9.014
tt3530002,the night before,2015,Sony,"Adventure,Comedy,Fantasy",101.0,52300000,6.4,9.014
tt2967224,hot pursuit,2015,WB (NL),"Action,Comedy,Crime",87.0,51700000,5.1,9.607
tt1674771,entourage,2015,WB,Comedy,104.0,49300000,6.6,13.802
tt3045616,mortdecai,2015,LGF,"Action,Comedy,Crime",107.0,47300000,5.5,13.263
tt2097298,"mcfarland, usa",2015,BV,"Biography,Drama,Sport",129.0,45700000,7.4,8.197
tt1666801,the duff,2015,LGF,"Comedy,Romance",101.0,43500000,6.5,9.054
tt3569230,legend,2015,Uni.,"Biography,Crime,Drama",132.0,43000000,7.0,10.542
tt3569230,legend,2015,Uni.,"Biography,Crime,Drama",132.0,43000000,7.0,10.542
tt3569230,legend,2015,Uni.,"Biography,Crime,Drama",132.0,43000000,7.0,10.195
tt3569230,legend,2015,Uni.,"Biography,Crime,Drama",132.0,43000000,7.0,10.542
tt3569230,legend,2015,Uni.,"Biography,Crime,Drama",132.0,43000000,7.0,10.195
tt2309260,the gallows,2015,WB (NL),"Horror,Mystery,Thriller",81.0,43000000,4.2,9.166
tt2279339,love the coopers,2015,LGF,"Comedy,Fantasy,Romance",107.0,42400000,5.8,8.261
tt3722070,the lady in the van,2015,SPC,"Biography,Comedy,Drama",104.0,41400000,6.7,9.269
tt3722070,the lady in the van,2015,SPC,"Biography,Comedy,Drama",104.0,41400000,6.7,9.269
tt3623726,ricki and the flash,2015,TriS,"Comedy,Drama,Music",101.0,41300000,5.9,8.247
tt2402927,carol,2015,Wein.,"Drama,Romance",118.0,40300000,7.2,13.096
tt2402927,carol,2015,Wein.,"Drama,Romance",118.0,40300000,7.2,13.096
tt2918436,the lazarus effect,2015,Rela.,"Horror,Mystery,Sci-Fi",83.0,38400000,5.2,0.6
tt2918436,the lazarus effect,2015,Rela.,"Horror,Mystery,Sci-Fi",83.0,38400000,5.2,10.157
tt1178665,a walk in the woods,2015,BG,"Adventure,Biography,Comedy",104.0,37500000,6.3,6.935
tt2503944,burnt,2015,Wein.,"Comedy,Drama",101.0,36700000,6.6,12.761
tt2503944,burnt,2015,Wein.,"Comedy,Drama",101.0,36700000,6.6,12.761
tt3170832,room,2015,A24,"Drama,Thriller",118.0,35400000,8.2,20.0
tt3170832,room,2015,A24,"Drama,Thriller",118.0,35400000,8.2,20.0
tt2080374,steve jobs,2015,Uni.,"Biography,Drama",122.0,34500000,7.2,8.895
tt2080374,steve jobs,2015,Uni.,"Biography,Drama",122.0,34500000,7.2,8.895
tt1976009,victor frankenstein,2015,Fox,"Drama,Horror,Sci-Fi",110.0,34300000,6.0,9.061
tt1976009,victor frankenstein,2015,Fox,"Drama,Horror,Sci-Fi",110.0,34300000,6.0,9.061
tt2436386,project almanac,2015,Par.,"Drama,Mystery,Sci-Fi",106.0,33200000,6.4,9.55
tt2140379,self/less,2015,Focus,"Action,Mystery,Sci-Fi",117.0,30500000,6.5,19.131
tt2935476,far from the madding crowd,2015,FoxS,"Drama,Romance",119.0,30200000,7.1,8.683
tt3168230,mr. holmes,2015,RAtt.,"Drama,Mystery",104.0,29300000,6.9,15.14
tt3715320,irrational man,2015,SPC,"Comedy,Drama",95.0,27400000,6.6,9.0
tt3316948,american ultra,2015,LGF,"Action,Comedy,Sci-Fi",96.0,27100000,6.1,9.97
tt1243974,aloha,2015,Sony,"Comedy,Drama,Romance",105.0,26300000,5.4,9.685
tt2006295,the 33,2015,WB,"Biography,Drama,History",127.0,24900000,6.9,9.993
tt3896100,capture the flag,2015,Par.,"Adventure,Animation,Comedy",94.0,24606700,5.9,8.225
tt2515034,the gunman,2015,ORF,"Action,Crime,Drama",115.0,24200000,5.8,10.388
tt2717822,blackhat,2015,Uni.,"Action,Crime,Thriller",133.0,19600000,5.4,16.824
tt3850214,dope,2015,ORF,"Comedy,Crime,Drama",103.0,17980000,7.2,9.246
tt3660770,monkey kingdom,2015,BV,Documentary,81.0,17110999,7.3,5.659
tt1727776,scouts guide to the zombie apocalypse,2015,Par.,"Action,Comedy,Horror",93.0,16100000,6.3,10.451
tt3077214,suffragette,2015,Focus,"Biography,Drama,History",106.0,16000000,6.9,7.763
tt2358925,unfinished business,2015,Fox,"Comedy,Drama",91.0,14400000,5.4,8.516
tt4056738,do you believe?,2015,PFR,Drama,120.0,14400000,6.1,5.599
tt4191054,strange magic,2015,BV,"Adventure,Animation,Comedy",99.0,13600000,5.8,6.937
tt2637294,hot tub time machine 2,2015,Par.,"Comedy,Mystery,Sci-Fi",93.0,13067000,5.1,8.053
tt1014763,child 44,2015,LG/S,"Crime,Drama,History",137.0,12900000,6.5,26.386
tt3787590,we are your friends,2015,WB,"Drama,Music,Romance",96.0,11100000,6.2,10.809
tt1772288,danny collins,2015,BST,"Biography,Comedy,Drama",106.0,10800000,7.0,8.933
tt2582496,me and earl and the dying girl,2015,FoxS,"Comedy,Drama,Romance",105.0,9100000,7.8,8.677
tt2401878,anomalisa,2015,Par.,"Animation,Comedy,Drama",90.0,5700000,7.3,10.285
tt2401878,anomalisa,2015,Par.,"Animation,Comedy,Drama",90.0,5700000,7.3,10.285
tt3848938,mr. x,2015,FIP,"Action,Crime,Sci-Fi",133.0,5045000,3.8,0.658
tt3483612,hamari adhuri kahani,2015,FIP,"Drama,Romance",129.0,4435000,6.7,2.063
tt3707106,by the sea,2015,Uni.,"Drama,Romance",122.0,3338000,5.3,6.471
tt3165612,sleeping with other people,2015,IFC,"Comedy,Drama,Romance",101.0,3219000,6.5,8.392
tt3065132,he named me malala,2015,FoxS,Documentary,88.0,2797100,6.9,5.957
tt3614530,jem and the holograms,2015,Uni.,"Adventure,Drama,Family",118.0,2349000,4.1,7.942
tt3614530,jem and the holograms,2015,Uni.,"Adventure,Drama,Family",118.0,2349000,4.1,7.942
tt3707114,janis: little girl blue,2015,FR,"Biography,Documentary,Music",103.0,1610000,7.4,5.09
tt4126304,cartel land,2015,Orch.,Documentary,100.0,1126000,7.4,7.337
tt2690138,the d train,2015,IFC,"Comedy,Drama",101.0,775000,5.0,0.6
tt2690138,the d train,2015,IFC,"Comedy,Drama",101.0,775000,5.0,6.465
tt3498820,captain america: civil war,2016,BV,"Action,Adventure,Sci-Fi",147.0,1153300000,7.8,39.137
tt3748528,rogue one: a star wars story,2016,BV,"Action,Adventure,Sci-Fi",133.0,1056100000,7.8,21.401
tt3748528,rogue one: a star wars story,2016,BV,"Action,Adventure,Sci-Fi",133.0,1056100000,7.8,21.401
tt2277860,finding dory,2016,BV,"Adventure,Animation,Comedy",97.0,1028600000,7.3,15.393
tt2948356,zootopia,2016,BV,"Adventure,Animation,Comedy",108.0,1023800000,8.0,27.549
tt2709768,the secret life of pets,2016,Uni.,"Adventure,Animation,Comedy",87.0,875500000,6.5,9.909
tt2975590,batman v superman: dawn of justice,2016,WB,"Action,Adventure,Fantasy",151.0,873700000,6.5,28.088
tt3183660,fantastic beasts and where to find them,2016,WB,"Adventure,Family,Fantasy",132.0,814000000,7.3,28.563
tt3183660,fantastic beasts and where to find them,2016,WB,"Adventure,Family,Fantasy",132.0,814000000,7.3,28.563
tt1431045,deadpool,2016,Fox,"Action,Adventure,Comedy",108.0,783100000,8.0,35.067
tt1386697,suicide squad,2016,WB,"Action,Adventure,Fantasy",123.0,746800000,6.0,16.53
tt1211837,doctor strange,2016,BV,"Action,Adventure,Fantasy",115.0,677700000,7.5,33.035
tt1211837,doctor strange,2016,BV,"Action,Adventure,Fantasy",115.0,677700000,7.5,33.035
tt3521164,moana,2016,BV,"Adventure,Animation,Comedy",107.0,643400000,7.6,1.96
tt3521164,moana,2016,BV,"Adventure,Animation,Comedy",107.0,643400000,7.6,4.419
tt3521164,moana,2016,BV,"Adventure,Animation,Comedy",107.0,643400000,7.6,4.419
tt3470600,sing,2016,Uni.,"Animation,Comedy,Family",108.0,634200000,7.1,17.572
tt3470600,sing,2016,Uni.,"Animation,Comedy,Family",108.0,634200000,7.1,17.572
tt3385516,x-men: apocalypse,2016,Fox,"Action,Adventure,Sci-Fi",144.0,543900000,7.0,39.293
tt2267968,kung fu panda 3,2016,Fox,"Action,Adventure,Animation",95.0,521100000,7.1,16.248
tt3783958,la la land,2016,LG/S,"Comedy,Drama,Music",128.0,446100000,8.0,16.275
tt3783958,la la land,2016,LG/S,"Comedy,Drama,Music",128.0,446100000,8.0,16.275
tt0803096,warcraft,2016,Uni.,"Action,Adventure,Fantasy",123.0,433700000,6.9,21.464
tt4196776,jason bourne,2016,Uni.,"Action,Thriller",123.0,415500000,6.6,14.568
tt3416828,ice age: collision course,2016,Fox,"Adventure,Animation,Comedy",94.0,408599999,5.7,18.233
tt1628841,independence day: resurgence,2016,Fox,"Action,Adventure,Sci-Fi",120.0,389600000,5.2,15.732
tt0918940,the legend of tarzan,2016,WB,"Action,Adventure,Drama",110.0,356700000,6.3,14.797
tt1985949,the angry birds movie,2016,Sony,"Action,Animation,Comedy",97.0,352300000,6.3,17.998
tt1679335,trolls,2016,Fox,"Adventure,Animation,Comedy",92.0,346900000,6.5,16.286
tt1679335,trolls,2016,Fox,"Adventure,Animation,Comedy",92.0,346900000,6.5,16.286
